ResponseID,ParticipantID,AssessmentID,CompetencyID,Score,ResponseDate
664,P1044,A002,C001,1,2024-12-31
665,P2002,A001,C004,2,2024-12-31
666,P5528,A005,C008,5,2024-12-31
667,P10914,A005,C007,4,2024-12-31
668,P10371,A001,C008,4,2024-12-31
669,P5178,A002,C006,1,2024-12-31
670,P8422,A004,C004,4,2024-12-31
671,P10415,A002,C010,3,2024-12-31
672,P5149,A001,C010,1,2024-12-31
673,P4246,A004,C010,2,2024-12-31
674,P2853,A004,C006,3,2024-12-31
675,P6513,A002,C001,4,2024-12-31
676,P7465,A002,C002,1,2024-12-31
677,P6622,A005,C007,4,2024-12-31
678,P2277,A005,C001,4,2024-12-31
679,P5780,A002,C002,1,2024-12-31
680,P10006,A004,C001,3,2024-12-31
681,P8400,A001,C009,5,2024-12-31
682,P6404,A001,C008,3,2024-12-31
683,P1381,A005,C010,5,2024-12-31
684,P6541,A005,C005,2,2024-12-31
685,P2615,A003,C002,4,2024-12-31
686,P2082,A004,C002,2,2024-12-31
687,P2292,A001,C006,5,2024-12-31
688,P5543,A003,C009,1,2024-12-31
689,P7630,A001,C003,2,2024-12-31
690,P5880,A004,C008,3,2024-12-31
691,P3914,A003,C010,2,2024-12-31
692,P4533,A005,C002,5,2024-12-31
693,P6956,A004,C006,4,2024-12-31
694,P5021,A003,C008,2,2024-12-31
695,P9992,A001,C007,1,2024-12-31
696,P4782,A002,C001,2,2024-12-31
697,P7450,A002,C004,2,2024-12-31
698,P4091,A003,C008,4,2024-12-31
699,P8056,A001,C010,5,2024-12-31
700,P2573,A005,C010,5,2024-12-31
701,P5857,A003,C008,4,2024-12-31
702,P10528,A001,C003,3,2024-12-31
703,P4124,A001,C004,4,2024-12-31
704,P4185,A002,C001,1,2024-12-31
705,P9748,A001,C009,3,2024-12-31
706,P3078,A004,C006,5,2024-12-31
707,P8313,A004,C003,2,2024-12-31
708,P8455,A004,C008,4,2024-12-31
709,P4414,A003,C004,5,2024-12-31
710,P10651,A004,C010,4,2024-12-31
711,P1166,A001,C007,1,2024-12-31
712,P1319,A003,C003,1,2024-12-31
713,P10672,A003,C003,1,2024-12-31
714,P9337,A004,C003,5,2024-12-31
715,P5731,A001,C002,5,2024-12-31
716,P7804,A004,C005,3,2024-12-31
717,P8815,A002,C001,2,2024-12-31
718,P8553,A004,C004,3,2024-12-31
719,P6566,A001,C001,3,2024-12-31
720,P10738,A001,C008,5,2024-12-31
721,P4499,A003,C004,2,2024-12-31
722,P9444,A003,C008,3,2024-12-31
723,P1430,A002,C001,4,2024-12-31
724,P1105,A004,C007,3,2024-12-31
725,P6615,A005,C006,3,2024-12-31
726,P5050,A002,C006,4,2024-12-31
727,P5127,A005,C004,2,2024-12-31
728,P2707,A003,C005,4,2024-12-31
729,P8259,A001,C006,3,2024-12-31
730,P10258,A001,C001,1,2024-12-31
731,P2124,A004,C001,3,2024-12-31
732,P10427,A002,C005,4,2024-12-31
733,P10566,A005,C005,4,2024-12-31
734,P4985,A003,C008,2,2024-12-31
735,P2403,A004,C010,1,2024-12-31
736,P6792,A001,C008,2,2024-12-31
737,P9824,A003,C002,5,2024-12-31
738,P2319,A004,C008,3,2024-12-31
739,P7431,A002,C006,2,2024-12-31
740,P1102,A001,C008,3,2024-12-31
741,P4488,A003,C010,1,2024-12-31
742,P5213,A001,C008,5,2024-12-31
743,P6023,A004,C007,4,2024-12-31
744,P10690,A002,C003,4,2024-12-31
745,P8405,A002,C010,5,2024-12-31
746,P9033,A001,C010,5,2024-12-31
747,P7666,A001,C009,3,2024-12-31
748,P8497,A005,C005,3,2024-12-31
749,P3871,A003,C009,4,2024-12-31
750,P6403,A003,C005,1,2024-12-31
751,P6024,A004,C001,3,2024-12-31
752,P5400,A002,C004,5,2024-12-31
753,P4105,A004,C002,5,2024-12-31
754,P10154,A004,C007,3,2024-12-31
755,P4541,A002,C003,5,2024-12-31
756,P3097,A003,C001,1,2024-12-31
757,P6927,A002,C005,1,2024-12-31
758,P8250,A005,C003,5,2024-12-31
759,P1759,A002,C001,3,2024-12-31
760,P3753,A005,C004,1,2024-12-31
761,P4283,A003,C006,2,2024-12-31
762,P7121,A001,C001,2,2024-12-31
763,P5632,A001,C002,1,2024-12-31
764,P10854,A004,C003,5,2024-12-31
765,P3670,A001,C007,1,2024-12-31
766,P5285,A001,C002,1,2024-12-31
767,P10910,A003,C001,4,2024-12-31
768,P4170,A002,C008,1,2024-12-31
769,P3413,A004,C001,3,2024-12-31
770,P3669,A005,C006,1,2024-12-31
771,P4369,A004,C007,5,2024-12-31
772,P9905,A005,C009,5,2024-12-31
773,P3992,A002,C010,1,2024-12-31
774,P10168,A004,C001,5,2024-12-31
775,P7445,A003,C004,2,2024-12-31
776,P7557,A004,C010,5,2024-12-31
777,P4683,A001,C002,2,2024-12-31
778,P2120,A005,C002,3,2024-12-31
779,P4265,A005,C007,1,2024-12-31
780,P3605,A004,C010,2,2024-12-31
781,P6683,A003,C010,4,2024-12-31
782,P10505,A002,C005,2,2024-12-31
783,P2071,A003,C009,1,2024-12-31
784,P10244,A001,C002,5,2024-12-31
785,P4396,A002,C002,4,2024-12-31
786,P7086,A005,C004,2,2024-12-31
787,P6388,A003,C001,5,2024-12-31
788,P6073,A005,C001,4,2024-12-31
789,P7320,A004,C002,3,2024-12-31
790,P6231,A004,C001,2,2024-12-31
791,P2595,A005,C005,2,2024-12-31
792,P5037,A004,C007,5,2024-12-31
793,P1173,A003,C002,4,2024-12-31
794,P8927,A002,C008,5,2024-12-31
795,P9654,A004,C003,5,2024-12-31
796,P8223,A003,C009,2,2024-12-31
797,P8560,A004,C001,3,2024-12-31
798,P8797,A004,C006,1,2024-12-31
799,P10764,A005,C003,5,2024-12-31
800,P6939,A003,C010,5,2024-12-31
801,P10446,A004,C004,1,2024-12-31
802,P1550,A003,C007,3,2024-12-31
803,P7798,A002,C002,4,2024-12-31
804,P10300,A004,C004,5,2024-12-31
805,P6520,A003,C001,5,2024-12-31
806,P2551,A004,C009,4,2024-12-31
807,P9144,A002,C008,2,2024-12-31
808,P5584,A002,C009,5,2024-12-31
809,P3945,A005,C005,5,2024-12-31
810,P2959,A005,C001,5,2024-12-31
811,P6489,A002,C002,2,2024-12-31
812,P10765,A002,C010,1,2024-12-31
813,P3972,A003,C008,3,2024-12-31
814,P9136,A005,C010,4,2024-12-31
815,P6917,A001,C004,3,2024-12-31
816,P10941,A005,C009,2,2024-12-31
817,P2609,A001,C003,5,2024-12-31
818,P7755,A004,C008,5,2024-12-31
819,P4375,A005,C004,5,2024-12-31
820,P7582,A001,C004,5,2024-12-31
821,P1548,A002,C006,1,2024-12-31
822,P9098,A005,C007,4,2024-12-31
823,P1166,A001,C006,1,2024-12-31
824,P3813,A005,C004,4,2024-12-31
825,P5799,A004,C002,4,2024-12-31
826,P1184,A001,C006,1,2024-12-31
827,P4780,A003,C009,5,2024-12-31
828,P1285,A002,C005,3,2024-12-31
829,P6100,A005,C003,5,2024-12-31
830,P6762,A005,C007,5,2024-12-31
831,P10972,A004,C008,2,2024-12-31
832,P9434,A002,C010,4,2024-12-31
833,P6849,A005,C007,2,2024-12-31
834,P10241,A003,C008,5,2024-12-31
835,P3604,A003,C008,3,2024-12-31
836,P2264,A004,C009,5,2024-12-31
837,P3185,A004,C010,1,2024-12-31
838,P2803,A001,C004,3,2024-12-31
839,P3727,A001,C007,1,2024-12-31
840,P5339,A005,C002,4,2024-12-31
841,P5527,A005,C008,1,2024-12-31
842,P5361,A003,C003,4,2024-12-31
843,P5426,A002,C001,5,2024-12-31
844,P10479,A001,C007,5,2024-12-31
845,P3566,A003,C010,4,2024-12-31
846,P10905,A001,C005,4,2024-12-31
847,P1691,A005,C009,5,2024-12-31
848,P3611,A004,C010,3,2024-12-31
849,P5145,A005,C002,3,2024-12-31
850,P7702,A003,C005,3,2024-12-31
851,P2456,A003,C003,4,2024-12-31
852,P7466,A004,C007,2,2024-12-31
853,P4153,A002,C004,3,2024-12-31
854,P1796,A003,C004,4,2024-12-31
855,P7393,A004,C003,5,2024-12-31
856,P10445,A001,C007,5,2024-12-31
857,P3668,A004,C004,2,2024-12-31
858,P5618,A004,C001,3,2024-12-31
859,P2258,A003,C009,5,2024-12-31
860,P6052,A003,C007,1,2024-12-31
861,P7517,A005,C009,2,2024-12-31
862,P10203,A005,C001,2,2024-12-31
863,P8641,A002,C004,2,2024-12-31
864,P2534,A004,C006,4,2024-12-31
865,P7708,A005,C006,1,2024-12-31
866,P5850,A004,C008,1,2024-12-31
867,P3937,A003,C002,2,2024-12-31
868,P2782,A001,C008,5,2024-12-31
869,P7364,A002,C003,2,2024-12-31
870,P4093,A003,C003,1,2024-12-31
871,P4021,A004,C003,1,2024-12-31
872,P9437,A002,C008,3,2024-12-31
873,P10931,A003,C002,2,2024-12-31
874,P9022,A002,C001,1,2024-12-31
875,P6238,A001,C002,4,2024-12-31
876,P6032,A005,C007,1,2024-12-31
877,P8894,A003,C001,4,2024-12-31
878,P8987,A005,C010,4,2024-12-31
879,P3960,A005,C002,3,2024-12-31
880,P8411,A005,C006,5,2024-12-31
881,P2559,A004,C004,2,2024-12-31
882,P6862,A001,C001,1,2024-12-31
883,P3188,A004,C008,1,2024-12-31
884,P7058,A001,C009,5,2024-12-31
885,P1478,A005,C001,5,2024-12-31
886,P5565,A001,C010,2,2024-12-31
887,P7443,A001,C010,3,2024-12-31
888,P2847,A002,C004,3,2024-12-31
889,P4109,A001,C006,2,2024-12-31
890,P5728,A001,C004,1,2024-12-31
891,P4269,A003,C006,5,2024-12-31
892,P5148,A005,C005,3,2024-12-31
893,P1711,A005,C004,5,2024-12-31
894,P7961,A002,C008,2,2024-12-31
895,P3036,A001,C010,5,2024-12-31
896,P4678,A002,C010,4,2024-12-31
897,P7186,A004,C010,1,2024-12-31
898,P6378,A005,C003,4,2024-12-31
899,P6969,A004,C004,5,2024-12-31
900,P10245,A005,C007,1,2024-12-31
901,P7681,A004,C002,2,2024-12-31
902,P7010,A001,C002,5,2024-12-31
903,P4945,A002,C004,3,2024-12-31
904,P2571,A004,C008,5,2024-12-31
905,P7670,A001,C010,4,2024-12-31
906,P9128,A005,C003,4,2024-12-31
907,P9304,A003,C009,3,2024-12-31
908,P9481,A002,C008,1,2024-12-31
909,P10197,A003,C008,3,2024-12-31
910,P3136,A005,C008,5,2024-12-31
911,P6146,A001,C001,2,2024-12-31
912,P4569,A002,C008,2,2024-12-31
913,P5009,A001,C002,3,2024-12-31
914,P9499,A002,C005,2,2024-12-31
915,P1225,A002,C002,4,2024-12-31
916,P9501,A004,C006,1,2024-12-31
917,P5318,A002,C007,4,2024-12-31
918,P8666,A004,C010,1,2024-12-31
919,P9478,A003,C006,5,2024-12-31
920,P9373,A003,C003,1,2024-12-31
921,P7109,A001,C006,3,2024-12-31
922,P2411,A003,C001,5,2024-12-31
923,P7246,A004,C009,1,2024-12-31
924,P7847,A001,C005,5,2024-12-31
925,P5392,A003,C004,5,2024-12-31
926,P1203,A001,C009,2,2024-12-31
927,P7824,A002,C004,3,2024-12-31
928,P2211,A001,C001,4,2024-12-31
929,P8368,A004,C008,1,2024-12-31
930,P8722,A001,C004,2,2024-12-31
931,P8121,A002,C001,5,2024-12-31
932,P7168,A002,C010,3,2024-12-31
933,P10924,A001,C004,1,2024-12-31
934,P4983,A001,C005,4,2024-12-31
935,P8724,A005,C002,5,2024-12-31
936,P6688,A005,C007,1,2024-12-31
937,P7992,A005,C009,3,2024-12-31
938,P3795,A002,C003,2,2024-12-31
939,P5636,A002,C001,3,2024-12-31
940,P5780,A002,C005,1,2024-12-31
941,P4761,A004,C004,5,2024-12-31
942,P8757,A002,C005,5,2024-12-31
943,P6741,A005,C003,4,2024-12-31
944,P2751,A004,C006,3,2024-12-31
945,P4588,A001,C006,3,2024-12-31
946,P7633,A001,C006,4,2024-12-31
947,P6937,A002,C009,4,2024-12-31
948,P2637,A001,C002,3,2024-12-31
949,P8729,A003,C005,1,2024-12-31
950,P3226,A002,C009,5,2024-12-31
951,P3994,A004,C005,3,2024-12-31
952,P7939,A005,C007,4,2024-12-31
953,P8319,A001,C005,3,2024-12-31
954,P7440,A003,C009,2,2024-12-31
955,P1177,A003,C003,4,2024-12-31
956,P9243,A005,C010,4,2024-12-31
957,P8371,A001,C005,4,2024-12-31
958,P3021,A002,C007,3,2024-12-31
959,P10505,A001,C010,1,2024-12-31
960,P8547,A004,C002,2,2024-12-31
961,P5826,A003,C009,2,2024-12-31
962,P6632,A004,C008,3,2024-12-31
963,P6714,A005,C006,4,2024-12-31
964,P9291,A001,C002,1,2024-12-31
965,P7097,A001,C006,3,2024-12-31
966,P10303,A004,C006,1,2024-12-31
967,P10386,A001,C008,1,2024-12-31
968,P9877,A004,C003,5,2024-12-31
969,P5210,A001,C007,1,2024-12-31
970,P8265,A004,C005,1,2024-12-31
971,P4084,A002,C003,4,2024-12-31
972,P3840,A003,C004,4,2024-12-31
973,P8732,A002,C002,4,2024-12-31
974,P5274,A003,C003,5,2024-12-31
975,P10690,A004,C010,4,2024-12-31
976,P2031,A004,C003,4,2024-12-31
977,P2793,A001,C004,4,2024-12-31
978,P3058,A001,C007,1,2024-12-31
979,P9742,A001,C007,1,2024-12-31
980,P4640,A001,C008,1,2024-12-31
981,P5493,A004,C003,1,2024-12-31
982,P8988,A003,C010,3,2024-12-31
983,P10191,A005,C007,5,2024-12-31
984,P4761,A004,C005,3,2024-12-31
985,P6738,A005,C002,3,2024-12-31
986,P9160,A004,C008,5,2024-12-31
987,P3293,A001,C005,3,2024-12-31
988,P7514,A003,C002,4,2024-12-31
989,P5887,A002,C004,5,2024-12-31
990,P7619,A001,C010,1,2024-12-31
991,P4464,A004,C009,2,2024-12-31
992,P7727,A001,C004,3,2024-12-31
993,P8498,A003,C002,4,2024-12-31
994,P9604,A001,C001,1,2024-12-31
995,P8035,A001,C008,1,2024-12-31
996,P3557,A001,C007,1,2024-12-31
997,P8472,A001,C010,3,2024-12-31
998,P10707,A005,C006,4,2024-12-31
999,P7650,A005,C001,1,2024-12-31
1000,P1712,A003,C001,2,2024-12-31
1001,P6966,A002,C006,3,2024-12-31
1002,P5803,A001,C003,1,2024-12-31
1003,P1464,A005,C006,1,2024-12-31
1004,P6371,A003,C005,2,2024-12-31
1005,P6390,A004,C002,2,2024-12-31
1006,P9286,A001,C006,1,2024-12-31
1007,P3394,A004,C006,1,2024-12-31
1008,P4396,A002,C005,5,2024-12-31
1009,P4590,A004,C002,2,2024-12-31
1010,P10790,A004,C007,2,2024-12-31
1011,P8033,A004,C001,2,2024-12-31
1012,P8499,A005,C006,1,2024-12-31
1013,P2415,A005,C005,4,2024-12-31
1014,P6319,A002,C009,4,2024-12-31
1015,P2023,A001,C005,3,2024-12-31
1016,P1838,A003,C003,3,2024-12-31
1017,P2611,A004,C001,3,2024-12-31
1018,P4688,A001,C010,2,2024-12-31
1019,P3205,A004,C008,3,2024-12-31
1020,P4902,A005,C002,5,2024-12-31
1021,P6828,A001,C007,1,2024-12-31
1022,P1834,A005,C007,3,2024-12-31
1023,P3385,A002,C004,3,2024-12-31
1024,P6079,A002,C010,1,2024-12-31
1025,P1662,A005,C003,2,2024-12-31
1026,P3647,A001,C006,5,2024-12-31
1027,P4300,A003,C010,3,2024-12-31
1028,P1728,A002,C006,2,2024-12-31
1029,P4801,A005,C003,3,2024-12-31
1030,P3391,A001,C010,3,2024-12-31
1031,P9106,A003,C008,1,2024-12-31
1032,P9696,A005,C001,2,2024-12-31
1033,P1996,A001,C008,3,2024-12-31
1034,P7842,A001,C006,1,2024-12-31
1035,P7640,A003,C006,2,2024-12-31
1036,P9522,A005,C001,5,2024-12-31
1037,P9312,A002,C001,4,2024-12-31
1038,P6029,A001,C007,3,2024-12-31
1039,P1072,A002,C005,4,2024-12-31
1040,P6671,A005,C004,1,2024-12-31
1041,P3588,A003,C008,5,2024-12-31
1042,P7159,A001,C007,5,2024-12-31
1043,P1751,A004,C003,1,2024-12-31
1044,P8966,A001,C003,3,2024-12-31
1045,P7523,A003,C004,5,2024-12-31
1046,P9896,A002,C003,1,2024-12-31
1047,P4316,A001,C001,3,2024-12-31
1048,P3604,A004,C010,2,2024-12-31
1049,P9326,A005,C009,1,2024-12-31
1050,P10732,A002,C002,1,2024-12-31
1051,P2494,A005,C007,4,2024-12-31
1052,P6815,A003,C002,1,2024-12-31
1053,P2799,A005,C004,3,2024-12-31
1054,P8600,A005,C003,1,2024-12-31
1055,P4782,A004,C001,1,2024-12-31
1056,P1360,A001,C006,2,2024-12-31
1057,P9077,A004,C010,4,2024-12-31
1058,P10474,A002,C001,1,2024-12-31
1059,P5796,A004,C006,3,2024-12-31
1060,P2807,A001,C007,4,2024-12-31
1061,P10193,A001,C002,1,2024-12-31
1062,P3047,A002,C001,2,2024-12-31
1063,P8703,A002,C008,1,2024-12-31
1064,P8255,A001,C008,3,2024-12-31
1065,P3904,A005,C003,3,2024-12-31
1066,P8417,A002,C005,5,2024-12-31
1067,P7607,A001,C001,3,2024-12-31
1068,P4337,A002,C007,1,2024-12-31
1069,P1335,A001,C004,5,2024-12-31
1070,P1685,A004,C007,1,2024-12-31
1071,P7680,A004,C002,4,2024-12-31
1072,P4865,A005,C007,3,2024-12-31
1073,P7843,A003,C001,4,2024-12-31
1074,P8783,A002,C003,1,2024-12-31
1075,P9419,A002,C004,3,2024-12-31
1076,P8086,A002,C003,1,2024-12-31
1077,P6593,A005,C001,3,2024-12-31
1078,P1737,A003,C007,4,2024-12-31
1079,P3804,A005,C001,2,2024-12-31
1080,P7725,A005,C003,4,2024-12-31
1081,P8902,A002,C005,3,2024-12-31
1082,P4598,A005,C007,4,2024-12-31
1083,P2504,A002,C008,2,2024-12-31
1084,P3331,A002,C006,3,2024-12-31
1085,P7425,A001,C002,2,2024-12-31
1086,P2122,A005,C005,1,2024-12-31
1087,P2872,A003,C003,5,2024-12-31
1088,P4990,A005,C008,3,2024-12-31
1089,P6524,A002,C005,2,2024-12-31
1090,P2988,A002,C010,1,2024-12-31
1091,P2340,A003,C005,3,2024-12-31
1092,P4711,A001,C003,4,2024-12-31
1093,P7091,A002,C010,4,2024-12-31
1094,P4219,A005,C001,1,2024-12-31
1095,P3308,A003,C002,2,2024-12-31
1096,P5912,A002,C006,3,2024-12-31
1097,P2022,A001,C001,3,2024-12-31
1098,P2681,A004,C005,3,2024-12-31
1099,P6605,A002,C008,3,2024-12-31
1100,P9409,A003,C001,1,2024-12-31
1101,P5130,A002,C004,4,2024-12-31
1102,P6955,A002,C009,4,2024-12-31
1103,P3315,A001,C007,1,2024-12-31
1104,P7987,A002,C009,3,2024-12-31
1105,P5972,A003,C009,4,2024-12-31
1106,P5937,A002,C001,2,2024-12-31
1107,P6571,A005,C005,5,2024-12-31
1108,P7629,A002,C002,3,2024-12-31
1109,P2707,A005,C004,2,2024-12-31
1110,P10283,A003,C001,4,2024-12-31
1111,P2620,A004,C002,4,2024-12-31
1112,P6621,A003,C005,4,2024-12-31
1113,P3282,A003,C006,3,2024-12-31
1114,P5103,A005,C005,5,2024-12-31
1115,P3280,A002,C002,3,2024-12-31
1116,P6639,A001,C003,4,2024-12-31
1117,P7691,A002,C002,4,2024-12-31
1118,P2082,A001,C006,5,2024-12-31
1119,P1491,A002,C009,2,2024-12-31
1120,P1247,A002,C001,5,2024-12-31
1121,P9400,A002,C007,1,2024-12-31
1122,P7138,A005,C006,5,2024-12-31
1123,P1077,A001,C009,2,2024-12-31
1124,P8697,A001,C008,1,2024-12-31
1125,P10776,A003,C010,3,2024-12-31
1126,P8533,A004,C002,1,2024-12-31
1127,P8251,A003,C010,5,2024-12-31
1128,P10590,A002,C002,1,2024-12-31
1129,P1734,A003,C003,1,2024-12-31
1130,P8476,A001,C009,3,2024-12-31
1131,P5241,A005,C003,5,2024-12-31
1132,P10057,A002,C009,4,2024-12-31
1133,P4666,A004,C005,3,2024-12-31
1134,P3024,A005,C005,5,2024-12-31
1135,P1957,A002,C006,3,2024-12-31
1136,P1561,A005,C008,3,2024-12-31
1137,P8566,A002,C007,4,2024-12-31
1138,P6698,A004,C003,3,2024-12-31
1139,P8988,A002,C004,2,2024-12-31
1140,P5869,A001,C009,4,2024-12-31
1141,P6467,A001,C009,5,2024-12-31
1142,P8861,A002,C004,2,2024-12-31
1143,P3741,A001,C004,3,2024-12-31
1144,P6805,A001,C003,2,2024-12-31
1145,P7280,A002,C003,4,2024-12-31
1146,P1746,A001,C003,5,2024-12-31
1147,P3522,A002,C001,5,2024-12-31
1148,P1505,A005,C010,4,2024-12-31
1149,P8466,A005,C006,5,2024-12-31
1150,P4106,A003,C006,3,2024-12-31
1151,P4837,A005,C002,2,2024-12-31
1152,P3286,A003,C010,1,2024-12-31
1153,P7403,A004,C004,2,2024-12-31
1154,P9515,A001,C008,5,2024-12-31
1155,P8528,A001,C002,5,2024-12-31
1156,P4245,A004,C002,2,2024-12-31
1157,P10570,A004,C006,3,2024-12-31
1158,P3201,A003,C006,5,2024-12-31
1159,P4507,A005,C008,1,2024-12-31
1160,P3065,A005,C008,5,2024-12-31
1161,P7378,A002,C001,3,2024-12-31
1162,P7898,A004,C009,3,2024-12-31
1163,P9741,A002,C010,4,2024-12-31
1164,P10416,A005,C004,4,2024-12-31
1165,P1629,A003,C010,2,2024-12-31
1166,P6044,A004,C001,3,2024-12-31
1167,P7106,A003,C004,5,2024-12-31
1168,P4052,A003,C009,4,2024-12-31
1169,P2432,A004,C002,3,2024-12-31
1170,P1661,A001,C007,1,2024-12-31
1171,P1506,A002,C002,4,2024-12-31
1172,P5975,A002,C009,3,2024-12-31
1173,P1709,A004,C009,1,2024-12-31
1174,P3532,A003,C004,5,2024-12-31
1175,P7052,A003,C010,2,2024-12-31
1176,P4835,A004,C008,1,2024-12-31
1177,P2889,A003,C008,3,2024-12-31
1178,P4216,A004,C005,1,2024-12-31
1179,P6575,A005,C001,2,2024-12-31
1180,P4797,A004,C006,5,2024-12-31
1181,P1495,A005,C008,3,2024-12-31
1182,P6391,A003,C002,2,2024-12-31
1183,P4086,A002,C002,4,2024-12-31
1184,P3886,A005,C005,4,2024-12-31
1185,P5024,A002,C001,2,2024-12-31
1186,P5485,A003,C008,4,2024-12-31
1187,P7364,A002,C004,3,2024-12-31
1188,P9522,A001,C009,1,2024-12-31
1189,P2827,A005,C006,5,2024-12-31
1190,P7536,A001,C002,2,2024-12-31
1191,P4067,A004,C007,2,2024-12-31
1192,P6225,A001,C003,3,2024-12-31
1193,P5108,A002,C003,4,2024-12-31
1194,P2889,A001,C001,4,2024-12-31
1195,P6656,A004,C007,2,2024-12-31
1196,P7570,A002,C009,3,2024-12-31
1197,P10840,A003,C008,2,2024-12-31
1198,P8982,A005,C002,5,2024-12-31
1199,P1687,A001,C001,1,2024-12-31
1200,P9837,A004,C010,4,2024-12-31
1201,P5386,A005,C002,5,2024-12-31
1202,P1740,A002,C003,5,2024-12-31
1203,P10299,A003,C002,4,2024-12-31
1204,P6670,A001,C003,1,2024-12-31
1205,P9403,A001,C003,2,2024-12-31
1206,P4488,A005,C008,3,2024-12-31
1207,P1270,A003,C010,1,2024-12-31
1208,P2692,A004,C002,2,2024-12-31
1209,P6908,A002,C003,4,2024-12-31
1210,P2397,A003,C004,3,2024-12-31
1211,P3080,A003,C008,3,2024-12-31
1212,P8179,A002,C010,4,2024-12-31
1213,P4300,A001,C010,3,2024-12-31
1214,P10039,A003,C006,4,2024-12-31
1215,P5566,A003,C005,4,2024-12-31
1216,P5393,A004,C007,1,2024-12-31
1217,P4490,A003,C010,2,2024-12-31
1218,P10465,A004,C006,5,2024-12-31
1219,P8911,A001,C005,2,2024-12-31
1220,P3366,A005,C006,3,2024-12-31
1221,P5051,A005,C009,2,2024-12-31
1222,P8628,A004,C003,2,2024-12-31
1223,P8316,A005,C006,3,2024-12-31
1224,P7333,A005,C006,2,2024-12-31
1225,P2989,A004,C004,1,2024-12-31
1226,P10467,A002,C002,3,2024-12-31
1227,P9938,A002,C010,4,2024-12-31
1228,P6916,A001,C009,5,2024-12-31
1229,P2156,A001,C006,3,2024-12-31
1230,P3630,A004,C005,5,2024-12-31
1231,P10545,A003,C004,1,2024-12-31
1232,P7723,A003,C002,2,2024-12-31
1233,P1240,A001,C004,4,2024-12-31
1234,P6661,A004,C003,2,2024-12-31
1235,P10132,A004,C008,4,2024-12-31
1236,P5107,A001,C005,2,2024-12-31
1237,P8440,A003,C004,2,2024-12-31
1238,P1059,A002,C002,2,2024-12-31
1239,P5808,A001,C001,5,2024-12-31
1240,P7594,A001,C006,5,2024-12-31
1241,P10414,A005,C001,5,2024-12-31
1242,P3783,A005,C001,3,2024-12-31
1243,P6497,A005,C006,3,2024-12-31
1244,P5669,A002,C009,3,2024-12-31
1245,P10115,A001,C001,2,2024-12-31
1246,P8605,A004,C010,5,2024-12-31
1247,P9423,A003,C005,2,2024-12-31
1248,P3302,A004,C010,5,2024-12-31
1249,P2475,A002,C008,4,2024-12-31
1250,P8050,A002,C009,5,2024-12-31
1251,P3340,A004,C001,4,2024-12-31
1252,P8551,A002,C006,4,2024-12-31
1253,P7180,A003,C010,3,2024-12-31
1254,P5477,A005,C009,5,2024-12-31
1255,P2815,A001,C004,5,2024-12-31
1256,P2080,A002,C006,1,2024-12-31
1257,P1182,A003,C010,1,2024-12-31
1258,P4872,A002,C004,5,2024-12-31
1259,P8150,A001,C004,4,2024-12-31
1260,P8836,A004,C001,5,2024-12-31
1261,P9262,A003,C006,3,2024-12-31
1262,P3260,A002,C009,2,2024-12-31
1263,P8715,A004,C001,2,2024-12-31
1264,P8766,A005,C004,3,2024-12-31
1265,P4633,A002,C001,2,2024-12-31
1266,P9790,A002,C006,4,2024-12-31
1267,P8650,A004,C005,3,2024-12-31
1268,P5446,A002,C009,4,2024-12-31
1269,P7694,A003,C005,4,2024-12-31
1270,P9806,A005,C004,2,2024-12-31
1271,P9863,A004,C003,3,2024-12-31
1272,P7303,A004,C008,2,2024-12-31
1273,P6685,A002,C008,5,2024-12-31
1274,P8367,A005,C002,2,2024-12-31
1275,P8427,A003,C007,4,2024-12-31
1276,P10120,A003,C001,1,2024-12-31
1277,P7861,A003,C008,2,2024-12-31
1278,P9932,A003,C008,4,2024-12-31
1279,P3996,A003,C010,4,2024-12-31
1280,P10641,A004,C009,2,2024-12-31
1281,P6889,A005,C009,1,2024-12-31
1282,P2035,A004,C005,4,2024-12-31
1283,P8601,A001,C010,2,2024-12-31
1284,P8047,A004,C009,3,2024-12-31
1285,P5557,A005,C001,2,2024-12-31
1286,P9834,A004,C009,1,2024-12-31
1287,P7088,A003,C005,1,2024-12-31
1288,P9565,A003,C005,1,2024-12-31
1289,P4679,A005,C004,4,2024-12-31
1290,P5693,A004,C002,4,2024-12-31
1291,P3125,A004,C007,4,2024-12-31
1292,P2533,A001,C001,1,2024-12-31
1293,P10892,A001,C010,4,2024-12-31
1294,P1094,A004,C005,5,2024-12-31
1295,P6645,A002,C008,3,2024-12-31
1296,P6761,A003,C001,3,2024-12-31
1297,P4212,A002,C010,2,2024-12-31
1298,P3837,A001,C008,3,2024-12-31
1299,P8100,A003,C001,4,2024-12-31
1300,P6850,A004,C007,5,2024-12-31
1301,P3189,A004,C008,4,2024-12-31
1302,P2247,A002,C005,2,2024-12-31
1303,P10888,A004,C002,2,2024-12-31
1304,P1841,A003,C006,2,2024-12-31
1305,P4648,A001,C002,4,2024-12-31
1306,P7736,A005,C006,1,2024-12-31
1307,P4908,A001,C005,1,2024-12-31
1308,P4326,A005,C006,2,2024-12-31
1309,P3317,A002,C002,4,2024-12-31
1310,P10081,A001,C003,2,2024-12-31
1311,P3802,A002,C003,5,2024-12-31
1312,P8464,A005,C004,1,2024-12-31
